pdat_id,stage_id,well_id,test_type,closure_pressure_psi,reservoir_pressure_psi,permeability_nd,fracture_gradient_psi_ft,skin_factor,leakoff_coefficient_Cw,contact_half_length_m,fracture_height_m,pdat_analyst,analysis_date,formation,aspect_ratio
PDT-01166,STG-01167,WL-038,Minifrac,6099.0,5612.0,0.019441,0.724,-3.7699999999999996,0.0016065000000000003,252.75,132.5,S. Dottori,2022-12-13,La Cocina,0.524
PDT-01167,STG-01168,WL-038,DFIT,6692.0,5213.0,0.001888,0.695,-0.6500000000000001,0.004914,104.25,147.5,S. Dottori,2022-12-14,La Cocina,1.415
PDT-01168,STG-01169,WL-038,Minifrac,5924.0,3981.0,0.00802,0.843,-2.01,0.0030105000000000006,162.75,147.5,S. Dottori,2022-12-14,La Cocina,0.906
PDT-01169,STG-01170,WL-038,Minifrac,6794.0,6134.0,0.049731,0.687,-1.6700000000000002,0.004536,208.5,97.5,S. Dottori,2022-12-15,La Cocina,0.468
PDT-01170,STG-01171,WL-038,Minifrac,6902.0,4895.0,0.011318,0.654,-2.1399999999999997,0.0049275000000000005,244.5,47.5,M. Gonzalez,2022-12-14,La Cocina,0.194
PDT-01172,STG-01173,WL-038,DFIT,6821.0,6153.0,0.039589,0.789,-0.18999999999999995,0.006129,220.5,128.75,R. Perez,2022-12-15,La Cocina,0.584
PDT-01173,STG-01174,WL-038,DFIT,6267.0,4802.0,0.024749,0.779,-0.74,0.0054945,83.25,118.75,S. Dottori,2022-12-15,La Cocina,1.426
PDT-01174,STG-01175,WL-038,DFIT,6282.0,3825.0,0.013892,0.678,-2.91,0.006507,136.5,96.25,M. Gonzalez,2022-12-15,La Cocina,0.705
PDT-01175,STG-01176,WL-038,DFIT,5188.0,6348.0,0.018937,0.782,-2.2300000000000004,0.0020115000000000003,95.25,86.25,S. Dottori,2022-12-15,La Cocina,0.906
PDT-01176,STG-01177,WL-038,DFIT,5468.0,3941.0,0.023986,0.798,-0.19999999999999996,0.0011070000000000001,149.25,117.5,R. Perez,2022-12-16,La Cocina,0.787
PDT-01177,STG-01178,WL-038,StepRate,6581.0,4687.0,0.015397,0.847,0.97,0.0025245000000000003,126.75,86.25,R. Perez,2022-12-16,La Cocina,0.68
PDT-01178,STG-01179,WL-038,DFIT,6107.0,3940.0,0.013707,0.692,-2.3899999999999997,0.0048195,227.25,117.5,M. Gonzalez,2022-12-15,La Cocina,0.517
PDT-01179,STG-01180,WL-038,StepRate,4646.0,4252.0,0.020779,0.724,-0.8699999999999999,0.0019305000000000001,90.0,95.0,M. Gonzalez,2022-12-16,La Cocina,1.056
PDT-01180,STG-01181,WL-038,DFIT,6205.0,6232.0,0.017586,0.656,-3.63,0.0015255,82.5,121.25,R. Perez,2022-12-17,La Cocina,1.47
PDT-01181,STG-01182,WL-038,DFIT,5276.0,4136.0,0.046672,0.778,-3.6099999999999994,0.004698,150.75,147.5,S. Dottori,2022-12-16,La Cocina,0.978
PDT-01182,STG-01183,WL-038,Minifrac,5125.0,4564.0,0.041458,0.83,1.97,0.0015660000000000001,262.5,112.5,S. Dottori,2022-12-17,La Cocina,0.429
PDT-01184,STG-01185,WL-038,DFIT,5372.0,5382.0,0.007025,0.821,-3.6099999999999994,0.001296,83.25,97.5,M. Gonzalez,2022-12-17,La Cocina,1.171
PDT-01185,STG-01186,WL-038,DFIT,5222.0,5985.0,0.003507,0.706,-3.5300000000000002,0.0007559999999999999,131.25,60.0,R. Perez,2022-12-17,La Cocina,0.457
PDT-01186,STG-01187,WL-038,DFIT,5204.0,4415.0,0.04246,0.835,1.0999999999999999,0.0008505000000000001,219.0,97.5,M. Gonzalez,2022-12-17,La Cocina,0.445
PDT-01187,STG-01188,WL-038,Minifrac,6701.0,6024.0,0.004081,0.691,-2.7800000000000002,0.005724,234.75,97.5,M. Gonzalez,2022-12-18,La Cocina,0.415
PDT-01188,STG-01189,WL-038,DFIT,5550.0,4401.0,0.000348,0.699,-2.33,0.0007019999999999999,219.0,46.25,S. Dottori,2022-12-20,La Cocina,0.211
PDT-01189,STG-01190,WL-038,Minifrac,5529.0,4733.0,0.011188,0.804,1.0699999999999998,0.002862,125.25,37.5,M. Gonzalez,2022-12-20,La Cocina,0.299
PDT-01190,STG-01191,WL-038,Minifrac,5786.0,6478.0,0.011732,0.785,-2.83,0.0063045,179.25,133.75,R. Perez,2022-12-17,La Cocina,0.746
PDT-01191,STG-01192,WL-038,DFIT,6122.0,4948.0,0.040588,0.834,0.3999999999999999,0.0051165,71.25,100.0,M. Gonzalez,2022-12-19,La Cocina,1.404
PDT-01192,STG-01193,WL-038,Minifrac,4648.0,5062.0,0.003015,0.745,-3.6099999999999994,0.004401,178.5,127.5,R. Perez,2022-12-19,La Cocina,0.714
PDT-01193,STG-01194,WL-038,Minifrac,6252.0,4036.0,0.038126,0.686,-2.1399999999999997,0.003078,123.75,73.75,M. Gonzalez,2022-12-18,La Cocina,0.596
PDT-01194,STG-01195,WL-038,Minifrac,5170.0,4214.0,0.040561,0.699,2.3,0.0017010000000000003,232.5,125.0,M. Gonzalez,2022-12-19,La Cocina,0.538
PDT-01195,STG-01196,WL-039,DFIT,6190.0,5552.0,0.040101,0.773,-3.9,0.00434,249.0,103.0,S. Dottori,2019-04-29,Caliza,0.414
PDT-01198,STG-01199,WL-039,StepRate,6318.0,6231.0,0.038522,0.756,-0.79,0.00333,114.0,47.0,R. Perez,2019-04-29,Caliza,0.412
PDT-01199,STG-01200,WL-039,DFIT,5353.0,5642.0,0.006539,0.81,1.4,0.00209,271.0,43.0,R. Perez,2019-04-29,Caliza,0.159
PDT-01200,STG-01201,WL-039,DFIT,6226.0,4047.0,0.045667,0.768,-0.4,0.00402,244.0,36.0,S. Dottori,2019-04-29,Caliza,0.148
PDT-01201,STG-01202,WL-039,StepRate,6486.0,5676.0,0.02875,0.674,-3.84,0.00419,297.0,85.0,M. Gonzalez,2019-04-29,Caliza,0.286
PDT-01202,STG-01203,WL-039,Minifrac,4783.0,6176.0,0.007341,0.681,-3.65,0.00344,109.0,100.0,R. Perez,2019-04-30,Caliza,0.917
PDT-01203,STG-01204,WL-039,StepRate,5597.0,6499.0,0.025752,0.683,-1.11,0.00152,252.0,114.0,S. Dottori,2019-04-30,Caliza,0.452
PDT-01204,STG-01205,WL-039,Minifrac,6750.0,4286.0,0.00988,0.732,-3.82,0.00212,254.0,103.0,R. Perez,2019-04-30,Caliza,0.406
PDT-01205,STG-01206,WL-039,DFIT,5220.0,4082.0,0.018187,0.71,-0.56,0.00447,203.0,97.0,M. Gonzalez,2019-05-01,Caliza,0.478
PDT-01206,STG-01207,WL-039,Minifrac,6945.0,3984.0,0.000408,0.816,-4.28,0.00087,326.0,37.0,M. Gonzalez,2019-04-30,Caliza,0.113
PDT-01207,STG-01208,WL-039,Minifrac,6392.0,4879.0,0.021087,0.777,-1.46,0.00058,111.0,82.0,S. Dottori,2019-05-01,Caliza,0.739
PDT-01208,STG-01209,WL-039,StepRate,5523.0,6446.0,0.010882,0.733,-2.35,0.00469,157.0,72.0,M. Gonzalez,2019-04-30,Caliza,0.459
PDT-01209,STG-01210,WL-039,Minifrac,5057.0,5428.0,0.039885,0.811,-4.58,0.00139,260.0,107.0,M. Gonzalez,2019-05-01,Caliza,0.412
PDT-01210,STG-01211,WL-039,Minifrac,4553.0,5443.0,0.048099,0.782,1.46,0.00305,308.0,41.0,M. Gonzalez,2019-05-02,Caliza,0.133
PDT-01211,STG-01212,WL-039,DFIT,5722.0,4692.0,0.035987,0.831,-0.66,0.00146,331.0,78.0,R. Perez,2019-05-02,Caliza,0.236
PDT-01212,STG-01213,WL-039,StepRate,6975.0,5166.0,0.040422,0.763,-1.59,0.00292,211.0,68.0,M. Gonzalez,2019-05-02,Caliza,0.322
PDT-01213,STG-01214,WL-039,Minifrac,6804.0,4378.0,0.041384,0.831,-2.25,0.00191,337.0,86.0,M. Gonzalez,2019-05-02,Caliza,0.255
PDT-01214,STG-01215,WL-039,StepRate,6177.0,4637.0,0.020273,0.774,-3.36,0.00389,141.0,83.0,M. Gonzalez,2019-05-02,Caliza,0.589
PDT-01215,STG-01216,WL-039,Minifrac,5021.0,4841.0,0.042891,0.693,0.67,0.00177,89.0,40.0,M. Gonzalez,2019-05-03,Caliza,0.449
PDT-01216,STG-01217,WL-039,StepRate,5325.0,4264.0,0.007494,0.687,-1.87,0.00285,327.0,64.0,M. Gonzalez,2019-05-02,Caliza,0.196
PDT-01217,STG-01218,WL-039,DFIT,6174.0,5683.0,0.04621,0.826,-2.98,0.00255,282.0,112.0,R. Perez,2019-05-02,Caliza,0.397
PDT-01218,STG-01219,WL-039,Minifrac,6614.0,6446.0,0.014129,0.81,-4.85,0.00356,281.0,73.0,R. Perez,2019-05-04,Caliza,0.26
PDT-01219,STG-01220,WL-039,StepRate,6435.0,5108.0,0.000608,0.789,-2.27,0.00335,244.0,73.0,M. Gonzalez,2019-05-04,Caliza,0.299
PDT-01220,STG-01221,WL-039,StepRate,6713.0,4072.0,0.048353,0.757,1.96,0.0025,224.0,54.0,R. Perez,2019-05-05,Caliza,0.241
PDT-01221,STG-01222,WL-039,Minifrac,5099.0,5082.0,0.012425,0.766,0.04,0.00199,243.0,104.0,R. Perez,2019-05-03,Caliza,0.428
PDT-01222,STG-01223,WL-039,DFIT,4899.0,4493.0,0.025253,0.654,-2.03,0.00355,220.0,84.0,S. Dottori,2019-05-04,Caliza,0.382
PDT-01223,STG-01224,WL-039,Minifrac,6325.0,4500.0,0.042104,0.841,-1.51,0.00392,222.0,36.0,R. Perez,2019-05-03,Caliza,0.162
PDT-01224,STG-01225,WL-039,DFIT,6280.0,5563.0,0.028624,0.756,-1.14,0.00432,327.0,40.0,S. Dottori,2019-05-03,Caliza,0.122
PDT-01225,STG-01226,WL-039,StepRate,4837.0,4915.0,0.004545,0.673,1.33,0.00251,266.0,43.0,R. Perez,2019-05-04,Caliza,0.162
PDT-01226,STG-01227,WL-039,DFIT,5940.0,4806.0,0.007114,0.757,-2.29,0.00381,108.0,86.0,R. Perez,2019-05-05,Caliza,0.796
PDT-01227,STG-01228,WL-039,Minifrac,5242.0,5763.0,0.018934,0.794,-3.99,0.00461,317.0,44.0,M. Gonzalez,2019-05-05,Caliza,0.139
PDT-01228,STG-01229,WL-039,DFIT,6835.0,5642.0,0.033298,0.735,0.92,0.00371,156.0,84.0,M. Gonzalez,2019-05-03,Caliza,0.538
PDT-01229,STG-01230,WL-039,DFIT,6205.0,3950.0,0.018136,0.686,0.11,0.00448,101.0,101.0,S. Dottori,2019-05-04,Caliza,1.0
PDT-01230,STG-01231,WL-039,StepRate,5948.0,4684.0,0.016166,0.726,-0.71,0.00271,256.0,34.0,R. Perez,2019-05-03,Caliza,0.133
PDT-01231,STG-01232,WL-039,DFIT,6788.0,5386.0,0.001478,0.843,-2.84,0.00252,157.0,96.0,R. Perez,2019-05-06,Caliza,0.611
PDT-01233,STG-01234,WL-039,Minifrac,6649.0,5783.0,0.046182,0.754,-0.26,0.00216,83.0,98.0,S. Dottori,2019-05-07,Caliza,1.181
PDT-01234,STG-01235,WL-039,DFIT,4572.0,4244.0,0.044775,0.709,-3.36,0.00057,160.0,94.0,S. Dottori,2019-05-07,Caliza,0.588
PDT-01235,STG-01236,WL-040,DFIT,6174.0,6072.0,0.011761,0.688,-5.42,0.0019975,371.45,99.9,M. Gonzalez,2022-08-17,Loma Amarilla,0.269
PDT-01236,STG-01237,WL-040,DFIT,6119.0,5621.0,0.043658,0.849,-4.74,0.002839,196.64999999999998,92.7,R. Perez,2022-08-17,Loma Amarilla,0.471
PDT-01237,STG-01238,WL-040,DFIT,5798.0,4598.0,0.027042,0.765,-1.46,0.0036804999999999997,212.74999999999997,68.4,R. Perez,2022-08-17,Loma Amarilla,0.322
PDT-01238,STG-01239,WL-040,StepRate,6713.0,5225.0,0.005774,0.704,-2.3,0.003298,312.79999999999995,79.2,M. Gonzalez,2022-08-17,Loma Amarilla,0.253
PDT-01239,STG-01240,WL-040,DFIT,5276.0,3902.0,0.025623,0.693,-1.86,0.0009604999999999999,225.39999999999998,75.60000000000001,S. Dottori,2022-08-17,Loma Amarilla,0.335
PDT-01240,STG-01241,WL-040,StepRate,5323.0,6282.0,0.023633,0.652,-4.37,0.000816,105.8,84.60000000000001,S. Dottori,2022-08-18,Loma Amarilla,0.8
PDT-01241,STG-01242,WL-040,DFIT,5326.0,5922.0,0.004789,0.845,-4.68,0.0033829999999999997,205.85,97.2,R. Perez,2022-08-18,Loma Amarilla,0.472
PDT-01242,STG-01243,WL-040,DFIT,5936.0,6211.0,0.01097,0.835,-4.82,0.0035785,353.04999999999995,47.7,R. Perez,2022-08-18,Loma Amarilla,0.135
PDT-01243,STG-01244,WL-040,StepRate,5632.0,4140.0,0.010818,0.704,-1.92,0.0017085,233.45,40.5,S. Dottori,2022-08-18,Loma Amarilla,0.173
PDT-01244,STG-01245,WL-040,DFIT,6724.0,4337.0,0.037869,0.72,-2.1799999999999997,0.0015385,308.2,95.4,S. Dottori,2022-08-18,Loma Amarilla,0.31
PDT-01245,STG-01246,WL-040,Minifrac,6535.0,4335.0,0.020142,0.775,-3.29,0.002941,209.29999999999998,55.800000000000004,S. Dottori,2022-08-18,Loma Amarilla,0.267
PDT-01246,STG-01247,WL-040,DFIT,5043.0,4754.0,0.024656,0.668,1.2,0.0029749999999999998,124.19999999999999,93.60000000000001,R. Perez,2022-08-18,Loma Amarilla,0.754
PDT-01247,STG-01248,WL-040,StepRate,6723.0,5226.0,0.031444,0.84,-1.73,0.0028645,287.5,84.60000000000001,S. Dottori,2022-08-19,Loma Amarilla,0.294
PDT-01248,STG-01249,WL-040,DFIT,6211.0,6043.0,0.016696,0.697,0.32999999999999996,0.0038335,219.64999999999998,28.8,M. Gonzalez,2022-08-20,Loma Amarilla,0.131
PDT-01249,STG-01250,WL-040,Minifrac,4545.0,5407.0,0.02946,0.726,-0.25,0.0020654999999999996,302.45,69.3,M. Gonzalez,2022-08-19,Loma Amarilla,0.229
PDT-01250,STG-01251,WL-040,Minifrac,6342.0,6430.0,0.019067,0.663,1.42,0.0028135,386.4,35.1,M. Gonzalez,2022-08-20,Loma Amarilla,0.091
PDT-01251,STG-01252,WL-040,DFIT,6589.0,6177.0,0.025115,0.687,-4.61,0.0026774999999999998,249.54999999999998,83.7,M. Gonzalez,2022-08-19,Loma Amarilla,0.335
PDT-01252,STG-01253,WL-040,DFIT,4780.0,5960.0,0.013325,0.661,-2.38,0.0032555,342.7,106.2,S. Dottori,2022-08-20,Loma Amarilla,0.31
PDT-01253,STG-01254,WL-040,DFIT,5317.0,6347.0,0.032736,0.757,-4.08,0.0036125000000000003,155.25,46.800000000000004,R. Perez,2022-08-19,Loma Amarilla,0.301
PDT-01254,STG-01255,WL-040,Minifrac,5205.0,4568.0,0.001013,0.788,-0.07,0.0005524999999999999,273.7,90.0,R. Perez,2022-08-20,Loma Amarilla,0.329
